turbineState,projectName,projectYear,projectTurbineNumber,projectCapacity,turbineManufacturer,turbineCapacity,long,lat
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.913094,42.455193
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.948494,42.473392
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.910492,42.474995
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.918488,42.456692
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.926491,42.444492
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.883987,42.461094
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.924194,42.458591
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.912994,42.475193
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.915894,42.475891
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.886993,42.461494
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.95079,42.474995
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.921188,42.457993
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.941193,42.469292
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.897987,42.452393
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.895187,42.443192
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.892891,42.450191
NE,Ainsworth Wind Project (NPPD),2005,36,59.4,Vestas,1650,-99.921791,42.474491
WY,Air Force (Laramie),2009,1,2.0,Gamesa,2000,-104.884689,41.178291
IA,Akron-Westfield School District,1999,1,0.6,Vestas,600,-96.541191,42.829891
KS,Alexander,2015,21,48.3,Siemens,2300,-99.495369,38.441833
KS,Alexander,2015,21,48.3,Siemens,2300,-99.545891,38.414215
KS,Alexander,2015,21,48.3,Siemens,2300,-99.521271,38.420261
KS,Alexander,2015,21,48.3,Siemens,2300,-99.536957,38.45303
KS,Alexander,2015,21,48.3,Siemens,2300,-99.502907,38.430729
KS,Alexander,2015,21,48.3,Siemens,2300,-99.564278,38.412891
KS,Alexander,2015,21,48.3,Siemens,2300,-99.527443,38.450241
KS,Alexander,2015,21,48.3,Siemens,2300,-99.542793,38.435001
KS,Alexander,2015,21,48.3,Siemens,2300,-99.546196,38.456131
KS,Alexander,2015,21,48.3,Siemens,2300,-99.507919,38.42691
KS,Alexander,2015,21,48.3,Siemens,2300,-99.499413,38.438683
KS,Alexander,2015,21,48.3,Siemens,2300,-99.537079,38.4296
KS,Alexander,2015,21,48.3,Siemens,2300,-99.532227,38.453072
KS,Alexander,2015,21,48.3,Siemens,2300,-99.55925,38.40461
KS,Alexander,2015,21,48.3,Siemens,2300,-99.541664,38.453705
KS,Alexander,2015,21,48.3,Siemens,2300,-99.522804,38.450176
KS,Alexander,2015,21,48.3,Siemens,2300,-99.568794,38.415268
KS,Alexander,2015,21,48.3,Siemens,2300,-99.541283,38.41523
KS,Alexander,2015,21,48.3,Siemens,2300,-99.532265,38.426769
KS,Alexander,2015,21,48.3,Siemens,2300,-99.563507,38.404118
CA,Alite Wind Farm,2008,8,24.0,Vestas,3000,-118.344086,35.035896
CA,Alite Wind Farm,2008,8,24.0,Vestas,3000,-118.345291,35.035194
CA,Alite Wind Farm,2008,8,24.0,Vestas,3000,-118.343689,35.031494
CA,Alite Wind Farm,2008,8,24.0,Vestas,3000,-118.335289,35.037697
CA,Alite Wind Farm,2008,8,24.0,Vestas,3000,-118.344887,35.030895
CA,Alite Wind Farm,2008,8,24.0,Vestas,3000,-118.338486,35.036594
CA,Alite Wind Farm,2008,8,24.0,Vestas,3000,-118.336891,35.037193
CA,Alite Wind Farm,2008,8,24.0,Vestas,3000,-118.339989,35.035995
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.602898,40.37059
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.627296,40.372791
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.579498,40.384991
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.623299,40.374092
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.568001,40.401791
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.616096,40.338192
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.584198,40.390892
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.569794,40.39949
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.568001,40.405293
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.633591,40.373264
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.600395,40.374893
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.554695,40.390491
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.564247,40.375473
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.563995,40.377792
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.616394,40.382492
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.623199,40.379593
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.592796,40.360291
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.552498,40.392292
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.615799,40.340794
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.5728,40.397491
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.5812,40.37569
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.587395,40.394493
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.547195,40.395191
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.576195,40.375393
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.542099,40.448292
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.555099,40.388092
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.565201,40.406593
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.546394,40.39719
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.601295,40.354794
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.621201,40.381592
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.549095,40.393494
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.558197,40.413994
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.631393,40.375092
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.587296,40.389294
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.59288,40.356571
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.532898,40.440693
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.585693,40.396191
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.622795,40.376591
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.616798,40.347092
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.528206,40.437164
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.596001,40.354691
PA,Allegheny Ridge,2007,40,80.0,Gamesa,2000,-78.5709,40.375294
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.388885,35.052197
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.34729,35.057693
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.36039,35.030296
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.367584,35.028294
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.387291,35.053795
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.377388,35.046894
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.3797,35.033554
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.360588,35.045395
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.388191,35.053097
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.358086,35.022095
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.358185,35.030697
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.371284,35.051395
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.347389,35.026096
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.373291,35.026695
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.361588,35.044796
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.370987,35.027596
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.357391,35.047195
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.358185,35.037193
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.362022,35.035137
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.391891,35.019196
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.368286,35.036194
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.386787,35.027794
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.359085,35.021496
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.356491,35.047894
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.378685,35.046494
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.361191,35.029594
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.355385,35.023594
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.370285,35.035095
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.36869,35.027496
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.384361,35.027653
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.382889,35.028595
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.347191,35.027393
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.367027,35.029114
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.374687,35.050495
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.39209,35.017696
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.391991,35.050694
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.396889,35.049496
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.351585,35.055496
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.390884,35.050995
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.348488,35.057297
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.359589,35.045994
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.35849,35.046696
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.39109,35.023296
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.388985,35.024197
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.369286,35.035694
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.378189,35.025795
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.372185,35.027096
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.39566,35.049759
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.381882,35.030018
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.38121,35.03186
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.370186,35.052494
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.349586,35.056793
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.363686,35.043694
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.374191,35.026196
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.358986,35.036297
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.356888,35.032993
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.375305,35.038174
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.356987,35.022694
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.382599,35.050255
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.357689,35.032295
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.379791,35.051094
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.376884,35.026096
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.380989,35.050797
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.353485,35.024895
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.393288,35.050396
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.373985,35.038593
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.381485,35.043694
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.372086,35.032795
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.375786,35.048294
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.357185,35.038094
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.362091,35.028996
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.37619,35.047295
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.380585,35.044594
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.37973,35.045631
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.364891,35.043396
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.389687,35.051296
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.364189,35.028095
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.361389,35.020676
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.387886,35.025394
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.373688,35.051094
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.354187,35.034195
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.360291,35.020996
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.367287,35.036995
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.362442,35.044006
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.371887,35.034595
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.375389,35.025696
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.348686,35.025295
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.391586,35.022095
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.382385,35.043095
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.38739,35.026894
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.39399,35.054794
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.391586,35.020596
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.365189,35.038197
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.375191,35.049294
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.355339,35.033531
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.394485,35.050095
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.366287,35.037796
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.380486,35.032696
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.360291,35.035496
CA,Alta I,2010,100,150.0,GE Wind,1500,-118.369286,35.053295
CA,Alta II,2010,50,150.0,Vestas,3000,-118.223885,35.010796
CA,Alta II,2010,50,150.0,Vestas,3000,-118.231987,35.017895
CA,Alta II,2010,50,150.0,Vestas,3000,-118.223587,35.014793
CA,Alta II,2010,50,150.0,Vestas,3000,-118.231384,35.034195
CA,Alta II,2010,50,150.0,Vestas,3000,-118.232986,35.033695
CA,Alta II,2010,50,150.0,Vestas,3000,-118.228088,35.029594
CA,Alta II,2010,50,150.0,Vestas,3000,-118.256989,35.030594
CA,Alta II,2010,50,150.0,Vestas,3000,-118.257484,35.029495
CA,Alta II,2010,50,150.0,Vestas,3000,-118.243675,35.03709
CA,Alta II,2010,50,150.0,Vestas,3000,-118.222588,35.032894
CA,Alta II,2010,50,150.0,Vestas,3000,-118.25679,35.033096
CA,Alta II,2010,50,150.0,Vestas,3000,-118.224289,35.032394
CA,Alta II,2010,50,150.0,Vestas,3000,-118.225861,35.031601
CA,Alta II,2010,50,150.0,Vestas,3000,-118.228287,35.035397
CA,Alta II,2010,50,150.0,Vestas,3000,-118.233498,35.010849
CA,Alta II,2010,50,150.0,Vestas,3000,-118.247185,35.034695
CA,Alta II,2010,50,150.0,Vestas,3000,-118.234406,35.00824
CA,Alta II,2010,50,150.0,Vestas,3000,-118.257988,35.028294
CA,Alta II,2010,50,150.0,Vestas,3000,-118.226891,35.030396
CA,Alta II,2010,50,150.0,Vestas,3000,-118.223289,35.025494
CA,Alta II,2010,50,150.0,Vestas,3000,-118.225487,35.016994
CA,Alta II,2010,50,150.0,Vestas,3000,-118.223885,35.008194
CA,Alta II,2010,50,150.0,Vestas,3000,-118.22879,35.028595
CA,Alta II,2010,50,150.0,Vestas,3000,-118.236786,35.032696
CA,Alta II,2010,50,150.0,Vestas,3000,-118.223686,35.013393
CA,Alta II,2010,50,150.0,Vestas,3000,-118.246185,35.035496
CA,Alta II,2010,50,150.0,Vestas,3000,-118.248291,35.033894
CA,Alta II,2010,50,150.0,Vestas,3000,-118.235176,35.017097
CA,Alta II,2010,50,150.0,Vestas,3000,-118.223457,35.018707
CA,Alta II,2010,50,150.0,Vestas,3000,-118.223885,35.009495
CA,Alta II,2010,50,150.0,Vestas,3000,-118.22979,35.034695
CA,Alta II,2010,50,150.0,Vestas,3000,-118.245087,35.036297
CA,Alta II,2010,50,150.0,Vestas,3000,-118.224388,35.017796
CA,Alta II,2010,50,150.0,Vestas,3000,-118.234787,35.033295
CA,Alta II,2010,50,150.0,Vestas,3000,-118.226791,35.036095
CA,Alta II,2010,50,150.0,Vestas,3000,-118.22979,35.027393
CA,Alta II,2010,50,150.0,Vestas,3000,-118.230873,35.018757
CA,Alta II,2010,50,150.0,Vestas,3000,-118.225288,35.036896
CA,Alta II,2010,50,150.0,Vestas,3000,-118.230988,35.026596
CA,Alta II,2010,50,150.0,Vestas,3000,-118.223785,35.012096
CA,Alta II,2010,50,150.0,Vestas,3000,-118.256889,35.031895
CA,Alta III,2011,50,150.0,Vestas,3000,-118.30629,35.002296
CA,Alta III,2011,50,150.0,Vestas,3000,-118.281685,35.010593
CA,Alta III,2011,50,150.0,Vestas,3000,-118.268791,35.019794
CA,Alta III,2011,50,150.0,Vestas,3000,-118.305389,35.003296
CA,Alta III,2011,50,150.0,Vestas,3000,-118.302788,35.008595
CA,Alta III,2011,50,150.0,Vestas,3000,-118.264992,35.007397
CA,Alta III,2011,50,150.0,Vestas,3000,-118.26329,35.010696
CA,Alta III,2011,50,150.0,Vestas,3000,-118.269989,35.019096
CA,Alta III,2011,50,150.0,Vestas,3000,-118.29599,35.015896
CA,Alta III,2011,50,150.0,Vestas,3000,-118.263786,35.009594
CA,Alta III,2011,50,150.0,Vestas,3000,-118.313591,34.998997
CA,Alta III,2011,50,150.0,Vestas,3000,-118.26619,35.006695
CA,Alta III,2011,50,150.0,Vestas,3000,-118.279686,35.012295
CA,Alta III,2011,50,150.0,Vestas,3000,-118.300491,35.010895
CA,Alta III,2011,50,150.0,Vestas,3000,-118.270592,35.003796
CA,Alta III,2011,50,150.0,Vestas,3000,-118.303688,35.005196
CA,Alta III,2011,50,150.0,Vestas,3000,-118.298592,35.012695
CA,Alta III,2011,50,150.0,Vestas,3000,-118.260284,35.016094
CA,Alta III,2011,50,150.0,Vestas,3000,-118.30719,35.001396
CA,Alta III,2011,50,150.0,Vestas,3000,-118.262787,35.011795
CA,Alta III,2011,50,150.0,Vestas,3000,-118.264992,35.021595
CA,Alta III,2011,50,150.0,Vestas,3000,-118.277489,35.013893
CA,Alta III,2011,50,150.0,Vestas,3000,-118.262192,35.012894
CA,Alta III,2011,50,150.0,Vestas,3000,-118.259888,35.017197
CA,Alta III,2011,50,150.0,Vestas,3000,-118.297585,35.013695
CA,Alta III,2011,50,150.0,Vestas,3000,-118.268387,35.005196
CA,Alta III,2011,50,150.0,Vestas,3000,-118.271286,35.018494
CA,Alta III,2011,50,150.0,Vestas,3000,-118.304588,35.004196
CA,Alta III,2011,50,150.0,Vestas,3000,-118.30809,35.000496
CA,Alta III,2011,50,150.0,Vestas,3000,-118.260788,35.014996
CA,Alta III,2011,50,150.0,Vestas,3000,-118.312569,34.999969
CA,Alta III,2011,50,150.0,Vestas,3000,-118.267387,35.005997
CA,Alta III,2011,50,150.0,Vestas,3000,-118.296791,35.014694
CA,Alta III,2011,50,150.0,Vestas,3000,-118.269485,35.004494
CA,Alta III,2011,50,150.0,Vestas,3000,-118.26149,35.013996
CA,Alta III,2011,50,150.0,Vestas,3000,-118.299385,35.011696
CA,Alta III,2011,50,150.0,Vestas,3000,-118.276291,35.014633
CA,Alta III,2011,50,150.0,Vestas,3000,-118.303162,35.006298
CA,Alta III,2011,50,150.0,Vestas,3000,-118.278587,35.013096
CA,Alta III,2011,50,150.0,Vestas,3000,-118.264091,35.008293
CA,Alta III,2011,50,150.0,Vestas,3000,-118.280685,35.011395
CA,Alta III,2011,50,150.0,Vestas,3000,-118.267586,35.020496
CA,Alta III,2011,50,150.0,Vestas,3000,-118.272591,35.017895
CA,Alta III,2011,50,150.0,Vestas,3000,-118.316788,34.996593
CA,Alta III,2011,50,150.0,Vestas,3000,-118.314491,34.998196
CA,Alta III,2011,50,150.0,Vestas,3000,-118.233887,35.009499
CA,Alta III,2011,50,150.0,Vestas,3000,-118.29509,35.016796
CA,Alta III,2011,50,150.0,Vestas,3000,-118.302284,35.010197
CA,Alta III,2011,50,150.0,Vestas,3000,-118.315689,34.997395
CA,Alta III,2011,50,150.0,Vestas,3000,-118.303085,35.007496
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.384987,35.048595
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.269386,34.996696
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.341988,35.035896
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.321289,35.043797
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.272186,34.995895
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.388084,35.041393
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.254791,35.035793
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.264992,34.998493
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.26799,34.997295
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.333687,35.038197
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.259491,35.018394
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.386185,35.041794
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.25779,35.025097
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.259186,35.019596
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.384789,35.042194
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.254486,35.036995
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.263687,35.022297
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.258286,35.023193
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.25869,35.021996
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.317184,35.050995
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.355789,35.044094
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.39019,35.045094
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.31839,35.044796
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.314186,35.051395
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.358185,35.042294
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.258888,35.020794
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.319885,35.044395
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.361191,35.039993
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.388191,35.046696
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.321587,35.051395
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.359085,35.041496
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.312286,35.047195
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.266685,34.997894
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.359985,35.040695
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.357185,35.042995
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.27079,34.996395
CA,Alta IV,2011,34,102.0,Vestas,3000,-118.385788,35.047497
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.656586,33.936596
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.661087,33.940697
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.657089,33.938194
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.657486,33.939194
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.65889,33.942696
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.657684,33.936794
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.663887,33.943295
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.662186,33.942696
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.665688,33.945194
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.658691,33.938496
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.666687,33.942894
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.661789,33.941895
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.666084,33.945396
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.658585,33.937897
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.66259,33.943794
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.664986,33.944595
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.657486,33.938896
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.66629,33.944096
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.660187,33.941994
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.657684,33.939594
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.658386,33.941795
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.663986,33.943497
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.666588,33.943394
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.663689,33.942795
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.65979,33.944393
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.659485,33.943394
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.659286,33.939995
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.658386,33.937393
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.662392,33.943295
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.662987,33.944195
CA,Alta Mesa 1 and 2,1988,115,18.56,Danwin,160,-116.663185,33.944695
